@RELATION pizza

@ATTRIBUTE tipo			{H,P4}
@ATTRIBUTE masa 		REAL           
@ATTRIBUTE queso		REAL 
@ATTRIBUTE champ		REAL 
@ATTRIBUTE chorizo		REAL 
@ATTRIBUTE carne		REAL 
@ATTRIBUTE tocino		REAL 
@ATTRIBUTE jamon		REAL 
@ATTRIBUTE pinia		REAL 
@ATTRIBUTE class 		{great,good,bad}

@DATA
P4,61.38,17.00,8.71,2.67,1.91,4.73,0.0,0.0,bad
P4,58.54,25.24,9.15,2.47,7.12,2.94,0.0,0.0,bad
P4,52.07,11.95,8.52,3.99,1.45,2.08,0.0,0.0,bad
P4,55.15,15.87,9.43,3.17,4.69,6.67,0.0,0.0,good
P4,59.67,22.30,2.70,1.77,4.32,1.54,0.0,0.0,bad
P4,63.37,23.50,7.69,2.03,7.60,9.02,0.0,0.0,bad
P4,65.16,18.31,9.16,7.19,5.36,4.05,0.0,0.0,bad
P4,52.36,23.44,6.69,5.90,3.86,10.07,0.0,0.0,bad
P4,52.04,16.52,9.01,4.67,5.23,5.21,0.0,0.0,bad
P4,51.27,21.73,1.75,7.19,2.35,6.93,0.0,0.0,bad
P4,58.96,28.88,10.84,4.27,2.60,5.95,0.0,0.0,bad
P4,55.64,23.45,3.07,6.80,2.20,1.54,0.0,0.0,bad
P4,61.17,10.15,10.45,2.51,5.36,4.58,0.0,0.0,bad
P4,60.64,30.93,7.81,6.42,4.97,6.24,0.0,0.0,bad
P4,62.66,30.93,6.31,3.89,1.87,5.81,0.0,0.0,bad
P4,60.76,20.73,6.55,6.52,2.92,3.60,0.0,0.0,good
P4,53.43,16.46,6.85,6.40,7.56,5.25,0.0,0.0,bad
P4,52.50,24.94,9.62,2.64,3.39,2.39,0.0,0.0,bad
P4,52.04,15.19,3.98,4.51,5.04,6.45,0.0,0.0,bad
P4,55.11,12.19,7.80,3.35,5.49,6.05,0.0,0.0,good
P4,56.67,27.88,9.79,4.02,5.75,2.19,0.0,0.0,bad
P4,52.34,11.09,9.96,2.46,4.50,7.07,0.0,0.0,bad
P4,64.92,13.92,8.87,6.10,1.21,2.29,0.0,0.0,bad
P4,51.92,30.88,5.73,2.93,2.62,7.65,0.0,0.0,bad
P4,64.81,21.87,7.59,6.77,7.25,6.84,0.0,0.0,bad
P4,54.32,22.23,6.57,2.28,7.66,5.08,0.0,0.0,bad
P4,54.91,28.60,4.61,1.50,5.71,5.81,0.0,0.0,bad
P4,58.83,14.04,10.76,1.83,7.20,9.88,0.0,0.0,bad
P4,65.38,22.26,2.47,4.73,7.11,4.90,0.0,0.0,bad
P4,65.20,15.31,10.00,6.35,4.74,4.34,0.0,0.0,bad
P4,61.73,22.69,9.53,3.86,7.67,1.24,0.0,0.0,bad
P4,56.36,28.98,4.71,1.92,4.81,10.48,0.0,0.0,bad
P4,50.12,16.04,4.60,5.80,3.03,3.28,0.0,0.0,bad
P4,60.98,23.76,3.42,1.20,1.12,8.24,0.0,0.0,bad
P4,64.17,13.06,2.65,7.12,6.56,5.04,0.0,0.0,bad
P4,65.05,30.73,8.73,1.77,1.95,7.53,0.0,0.0,bad
P4,64.92,14.08,9.64,7.73,1.04,7.23,0.0,0.0,bad
P4,65.51,13.56,7.01,1.98,4.72,2.02,0.0,0.0,bad
P4,54.07,26.30,7.87,2.33,4.75,5.64,0.0,0.0,bad
P4,64.86,10.90,2.99,4.59,6.08,6.66,0.0,0.0,bad
P4,55.23,24.20,9.66,5.91,5.83,1.36,0.0,0.0,bad
P4,52.30,10.64,2.17,7.60,1.95,7.33,0.0,0.0,bad
P4,57.22,26.82,7.06,6.46,6.79,7.18,0.0,0.0,bad
P4,61.70,16.04,4.68,6.45,6.27,7.12,0.0,0.0,bad
P4,51.19,25.51,9.21,1.21,5.51,10.44,0.0,0.0,bad
P4,62.67,23.05,2.96,4.80,4.39,1.66,0.0,0.0,bad
P4,55.72,13.52,5.18,5.89,1.26,4.51,0.0,0.0,bad
P4,56.45,23.53,3.02,7.72,3.83,4.38,0.0,0.0,good
P4,56.60,17.19,1.05,2.16,4.22,8.58,0.0,0.0,bad
P4,57.44,20.98,5.02,1.58,6.30,1.82,0.0,0.0,bad
P4,57.63,24.43,3.40,5.67,7.21,9.37,0.0,0.0,bad
P4,59.65,24.84,2.75,1.09,4.39,9.92,0.0,0.0,bad
P4,65.95,30.93,8.62,3.27,3.83,7.92,0.0,0.0,bad
P4,63.36,12.57,4.66,2.34,3.45,3.16,0.0,0.0,good
P4,52.42,25.56,8.29,6.38,3.57,9.96,0.0,0.0,bad
P4,58.93,20.53,9.97,3.44,3.34,10.95,0.0,0.0,bad
P4,61.66,22.61,4.63,7.24,5.62,10.32,0.0,0.0,bad
P4,59.40,27.27,2.98,6.99,7.85,8.73,0.0,0.0,bad
P4,58.11,21.99,7.85,5.07,2.11,8.71,0.0,0.0,bad
P4,58.52,14.45,6.64,4.60,5.35,5.58,0.0,0.0,good
P4,55.83,26.21,7.88,6.56,6.79,8.07,0.0,0.0,bad
P4,60.25,12.88,2.96,5.78,2.26,4.95,0.0,0.0,bad
P4,54.56,20.77,7.66,6.68,1.74,5.61,0.0,0.0,bad
P4,57.95,16.06,2.60,1.66,1.62,1.42,0.0,0.0,bad
P4,52.56,12.86,2.67,2.43,3.02,2.23,0.0,0.0,bad
P4,57.97,14.76,9.33,6.49,3.69,3.17,0.0,0.0,bad
P4,64.94,26.27,2.90,5.90,4.27,6.86,0.0,0.0,bad
P4,65.08,22.69,6.61,2.36,5.04,7.91,0.0,0.0,good
P4,51.04,16.51,7.96,1.27,3.58,9.70,0.0,0.0,bad
P4,63.26,23.81,4.11,6.31,1.21,8.59,0.0,0.0,bad
P4,59.50,23.03,4.41,6.30,7.95,1.17,0.0,0.0,bad
P4,50.74,22.15,10.04,1.81,7.26,5.41,0.0,0.0,bad
P4,53.70,21.70,5.58,7.19,3.64,2.45,0.0,0.0,bad
P4,59.27,19.13,2.72,4.65,3.81,10.83,0.0,0.0,bad
P4,64.11,11.19,9.64,5.34,1.41,8.48,0.0,0.0,bad
P4,60.15,19.26,9.86,1.50,3.56,6.45,0.0,0.0,bad
P4,63.50,17.38,9.64,2.97,7.79,5.04,0.0,0.0,bad
P4,53.39,22.51,8.40,7.55,2.07,2.83,0.0,0.0,bad
P4,59.37,18.17,1.58,1.42,3.72,8.44,0.0,0.0,bad
P4,60.25,10.91,9.55,1.35,1.91,7.07,0.0,0.0,bad
P4,58.61,16.74,1.52,4.84,3.97,9.03,0.0,0.0,bad
P4,63.93,29.14,5.04,4.45,5.94,7.27,0.0,0.0,bad
P4,60.88,15.07,1.63,4.23,1.82,8.46,0.0,0.0,bad
P4,50.16,28.88,9.43,2.27,4.51,8.64,0.0,0.0,bad
P4,64.64,16.54,7.55,4.73,6.18,5.21,0.0,0.0,good
P4,59.15,20.27,1.00,4.65,7.87,2.04,0.0,0.0,bad
P4,54.49,28.98,4.40,2.92,2.46,3.54,0.0,0.0,bad
P4,54.00,17.45,10.27,2.52,7.96,3.21,0.0,0.0,bad
P4,64.59,21.39,8.75,7.87,5.83,7.32,0.0,0.0,bad
P4,61.67,16.59,9.04,5.55,2.09,9.23,0.0,0.0,bad
P4,57.00,12.25,5.40,2.99,4.46,2.88,0.0,0.0,good
P4,51.17,11.67,6.52,7.83,6.60,7.64,0.0,0.0,bad
P4,50.74,11.90,4.69,4.15,2.55,3.26,0.0,0.0,bad
P4,59.46,10.58,10.05,4.54,3.77,4.02,0.0,0.0,bad
P4,64.33,22.28,4.71,5.84,6.82,10.38,0.0,0.0,bad
P4,63.39,15.66,7.98,6.94,6.78,4.62,0.0,0.0,bad
P4,62.73,13.77,5.98,7.24,6.77,2.36,0.0,0.0,bad
P4,56.64,20.25,10.58,7.15,6.36,2.82,0.0,0.0,bad
P4,53.44,10.53,2.49,3.31,2.15,8.87,0.0,0.0,bad
P4,61.54,15.34,1.40,6.20,5.14,10.86,0.0,0.0,bad
P4,59.79,10.20,2.28,3.69,6.38,9.77,0.0,0.0,bad
P4,57.24,28.77,6.92,6.86,6.39,2.32,0.0,0.0,bad
P4,64.08,15.62,4.46,4.84,4.33,10.53,0.0,0.0,good
P4,63.64,18.61,5.75,1.38,5.07,5.50,0.0,0.0,good
P4,55.64,12.09,5.48,5.36,3.45,1.45,0.0,0.0,bad
P4,51.15,21.14,10.71,4.61,2.47,3.59,0.0,0.0,bad
P4,54.71,27.95,8.18,4.94,7.36,8.10,0.0,0.0,bad
P4,63.08,21.63,7.65,4.63,6.94,4.11,0.0,0.0,good
P4,51.95,18.00,9.89,1.89,4.58,5.97,0.0,0.0,bad
P4,59.42,18.80,3.80,4.98,3.21,7.90,0.0,0.0,bad
P4,62.66,16.02,3.33,3.09,4.91,4.29,0.0,0.0,good
P4,54.25,14.94,5.66,1.44,7.86,6.14,0.0,0.0,bad
P4,62.67,20.93,4.02,3.14,4.48,1.55,0.0,0.0,good
P4,60.07,18.74,2.43,4.52,3.54,3.55,0.0,0.0,good
P4,50.73,22.43,1.75,1.34,5.97,9.22,0.0,0.0,bad
P4,58.86,22.47,5.00,1.03,6.01,6.45,0.0,0.0,bad
P4,61.55,14.21,10.97,6.82,3.94,9.40,0.0,0.0,bad
P4,51.65,21.74,3.39,3.73,2.36,5.22,0.0,0.0,bad
P4,58.46,11.32,5.46,4.17,4.59,8.09,0.0,0.0,bad
P4,60.03,24.73,6.42,2.38,6.67,3.64,0.0,0.0,good
P4,56.68,17.09,6.76,7.60,7.12,6.95,0.0,0.0,bad
P4,51.74,24.55,7.18,5.68,3.66,10.14,0.0,0.0,bad
P4,64.25,15.65,3.41,5.43,3.65,4.00,0.0,0.0,good
P4,59.46,21.55,5.60,7.96,7.72,10.69,0.0,0.0,bad
P4,52.69,19.96,8.81,5.53,7.84,7.08,0.0,0.0,bad
P4,55.48,24.33,5.94,1.25,7.52,7.75,0.0,0.0,bad
P4,56.49,24.58,10.23,4.37,5.13,3.15,0.0,0.0,good
P4,60.71,12.47,2.04,1.83,7.16,5.93,0.0,0.0,bad
P4,64.41,27.23,8.89,7.60,4.49,1.76,0.0,0.0,bad
P4,63.47,25.57,6.07,5.48,6.63,1.99,0.0,0.0,bad
P4,63.88,22.86,2.70,4.11,7.30,2.25,0.0,0.0,bad
P4,57.92,13.47,8.71,6.62,6.75,4.56,0.0,0.0,bad
P4,62.39,24.13,7.66,4.66,7.52,1.29,0.0,0.0,bad
P4,52.11,24.26,8.41,1.53,5.23,7.90,0.0,0.0,bad
P4,59.20,11.09,2.18,3.03,1.90,10.46,0.0,0.0,bad
P4,65.10,24.50,6.39,6.69,2.07,3.87,0.0,0.0,bad
P4,54.42,14.18,10.17,5.13,5.68,2.62,0.0,0.0,bad
P4,51.59,12.18,10.80,7.19,2.54,6.75,0.0,0.0,bad
P4,54.62,30.01,3.70,5.98,1.04,10.61,0.0,0.0,bad
P4,65.14,14.33,9.00,2.33,6.45,7.49,0.0,0.0,bad
P4,63.23,27.05,4.41,6.07,5.61,2.83,0.0,0.0,bad
P4,52.78,28.48,10.93,5.03,3.24,6.35,0.0,0.0,bad
P4,54.81,28.47,5.06,6.28,6.60,7.05,0.0,0.0,bad
P4,65.81,15.44,8.84,6.89,4.64,6.52,0.0,0.0,bad
P4,52.54,22.98,7.35,7.75,2.25,6.34,0.0,0.0,bad
P4,60.08,17.90,9.35,3.59,7.47,5.72,0.0,0.0,bad
P4,50.00,28.62,1.61,3.80,4.22,10.00,0.0,0.0,bad
P4,53.88,27.98,3.17,3.14,6.08,8.17,0.0,0.0,bad
P4,65.67,23.98,5.49,4.65,5.33,6.83,0.0,0.0,good
P4,51.60,16.32,5.45,2.07,4.35,5.80,0.0,0.0,bad
P4,59.20,18.32,4.91,6.79,3.23,8.50,0.0,0.0,bad
P4,58.54,25.19,5.78,3.36,6.24,4.61,0.0,0.0,bad
P4,60.93,30.57,9.37,6.53,3.78,7.59,0.0,0.0,bad
P4,59.69,13.56,1.39,3.63,2.09,10.43,0.0,0.0,bad
P4,61.76,14.11,6.13,2.09,5.05,7.02,0.0,0.0,bad
P4,59.37,21.59,10.20,1.84,1.39,7.66,0.0,0.0,bad
P4,51.86,22.73,4.13,5.08,3.90,6.11,0.0,0.0,bad
P4,61.06,24.58,1.65,7.20,3.21,4.16,0.0,0.0,bad
P4,59.41,28.97,7.31,5.94,1.95,2.81,0.0,0.0,bad
P4,53.94,23.97,3.16,2.81,1.59,7.12,0.0,0.0,bad
P4,60.69,13.31,10.45,6.18,5.71,1.71,0.0,0.0,bad
P4,57.76,23.36,8.37,7.33,3.36,6.18,0.0,0.0,good
P4,51.08,20.86,6.32,1.54,4.25,3.98,0.0,0.0,bad
P4,60.39,25.97,9.92,7.10,2.10,3.22,0.0,0.0,bad
P4,53.02,22.04,3.06,4.89,7.57,7.09,0.0,0.0,bad
P4,62.04,29.38,5.00,5.43,2.71,2.07,0.0,0.0,bad
P4,58.60,28.79,3.68,5.02,5.19,10.49,0.0,0.0,bad
P4,57.99,23.78,5.03,3.81,1.10,6.10,0.0,0.0,good
P4,58.03,12.01,6.07,5.66,5.23,7.44,0.0,0.0,bad
P4,54.47,11.29,3.41,2.72,7.09,7.38,0.0,0.0,bad
P4,57.43,15.69,2.07,6.58,4.26,2.85,0.0,0.0,bad
P4,65.00,14.18,5.22,1.09,6.73,7.79,0.0,0.0,bad
P4,58.39,24.12,7.45,3.34,1.85,3.18,0.0,0.0,good
P4,52.36,13.14,2.15,2.43,4.22,9.95,0.0,0.0,bad
P4,54.74,13.64,1.70,3.84,1.57,5.99,0.0,0.0,bad
P4,61.00,26.00,3.00,5.57,5.78,4.57,0.0,0.0,bad
P4,53.99,15.93,6.72,3.00,5.54,4.77,0.0,0.0,bad
